0	-0.0050762835
0.001	12.7187166484466
0.002	-4.93502180498489
0.003	0.296461233549421
0.004	-3.58165192977115
0.005	1.29084660829474
0.006	-0.827232897484184
0.007	2.10168508767776
0.008	-0.428299584621575
0.009	0.271261634588046
0.01	-1.78905344397183
0.011	0.0590645736709001
0.012	-0.473190569820226
0.013	1.21922826457906
0.014	-0.516074053572149
0.015	0.84085041438705
0.016	-1.12139251417457
0.017	-0.487679920539738
0.018	-0.765997989931825
0.019	0.508310418909916
0.02	-0.143517892839747
0.021	0.729538946021972
0.022	-0.893939798088081
0.023	-0.479209412947692
0.024	-0.696281336260787
0.025	0.195779612683139
0.026	-0.590436839961453
0.027	0.520092953140395
0.028	0.0733935468330645
0.029	-0.222450869080891
0.03	-0.765533389145138
0.031	-0.143709655731553
0.032	0.0242212513697897
0.033	0.256282543619651
0.034	0.43565505855863
0.035	0.210793849868478
0.036	0.0795608818381584
0.037	0.339687458231735
0.038	-0.119677043432893
0.039	0.176324227908106
0.04	-0.391997914306455
0.041	1.21367570591894
0.042	-0.162840414697712
0.043	0.204510164588868
0.044	-0.338089051256224
0.045	0.344427637535456
0.046	-0.0319853642597528
0.047	0.377817949266302
0.048	0.192624859125765
0.049	0.223614059990319
0.05	-0.896333844920678
0.051	-0.253535895908031
0.052	-0.321561205856681
0.053	0.164392477289041
0.054	-0.414790835702614
0.055	0.0865568219798041
0.056	-0.140423744271103
0.057	-0.123598968142658
0.058	-0.2724441377708
0.059	-0.129754815387542
0.06	-0.255020276785864
0.061	0.376907758837893
0.062	0.466667364753771
0.063	1.01915841312024
0.064	1.196472827954
0.065	2.30304034494689
0.066	1.71403179707549
0.067	1.95235258848196
0.068	0.851269234511068
0.069	0.74189402489801
0.07	-0.267794469200562
0.071	-0.256564445326229
0.072	-0.379654087395926
0.073	-0.696533376164983
0.074	-0.479394059373641
0.075	-0.545691723792802
0.076	-0.72802550457415
0.077	-0.0909306229496638
0.078	-0.629227146508228
0.079	0.477268008789037
0.08	0.0336859717189563
0.081	0.57026676315345
0.082	-0.0955152249386295
0.083	-0.219688314427105
0.084	-0.790926034791814
0.085	-0.0961912267402613
0.086	-0.0647700188775333
0.087	0.163484286039595
0.088	-0.143550133338926
0.089	-0.10662246433768
0.09	-0.0437929893359782
0.091	-0.0364433009308086
0.092	-0.119055037981234
0.093	0.153408297421283
0.094	-0.101792833437117
0.095	0.339703142515106
0.096	-0.382592879813899
0.097	0.107928162526392
0.098	0.167952174311726
0.099	-0.100773964370216
0.1	0.23350165231455
0.101	-0.357379685202357
0.102	0.228641769250575
0.103	0.326877776662259
0.104	0.0218941605956366
0.105	0.840659454094059
0.106	0.488819103111326
0.107	0.620476551684562
0.108	1.35687685410428
0.109	0.860070211222807
0.11	0.564931029967876
0.111	0.601152336725138
0.112	0.662016884421239
0.113	1.20406320298884
0.114	0.376333012842561
0.115	1.07115399111424
0.116	0.449909431693942
0.117	0.588955135552784
0.118	0.555873759529303
0.119	0.987779130176309
0.12	0.566581877792547
0.121	0.330451102357997
0.122	0.0881096870612246
0.123	0.0298373563649637
0.124	-0.116275918832804
0.125	0.369754760538436
0.126	0.194716050732078
0.127	0.0732743692297081
0.128	0.0223192592327074
0.129	-0.17408981228784
0.13	0.0154395034892153
0.131	0.249712137597212
0.132	0.357124583025584
0.133	0.738122148021918
0.134	-0.2384089930969
0.135	-0.511798012505994
0.136	0.186976076199812
0.137	0.588614469489865
0.138	-0.0883930355529403
